Compound_ID,SMILES,Seed,ipTM_zbtb11,pTM_zbtb11,pLDDT_zbtb11,Ranking_Score_zbtb11,Early_Stopped_zbtb11,Min_Dist_Angstrom_zbtb11,Dist_Status_zbtb11,Flagged_Greater_Than_10A_zbtb11,Fraction_Success_Under_10A_zbtb11,OpenMM_Minimized_Energy_kJ_mol_zbtb11
JWJ-01-558,O=C1C2=CC=C(NC(N(CCC3=CC=C(OC)C=C3)CC)=O)C=C2CN1C4CCC(NC4=O)=O,43,0.750129223,0.854331255,0.8579,0.771,FALSE,23.363235,Success,TRUE,0.2,-21564.04834
JWJ-01-558,O=C1C2=CC=C(NC(N(CCC3=CC=C(OC)C=C3)CC)=O)C=C2CN1C4CCC(NC4=O)=O,44,0.751795411,0.850595474,0.8567,0.7716,FALSE,3.3225875,Success,FALSE,0.2,-21238.56758
JWJ-01-558,O=C1C2=CC=C(NC(N(CCC3=CC=C(OC)C=C3)CC)=O)C=C2CN1C4CCC(NC4=O)=O,45,0.777075589,0.870513797,0.8606,0.7958,FALSE,22.332663,Success,TRUE,0.2,-21297.03983
JWJ-01-558,O=C1C2=CC=C(NC(N(CCC3=CC=C(OC)C=C3)CC)=O)C=C2CN1C4CCC(NC4=O)=O,46,0.756377518,0.857578993,0.8583,0.7766,FALSE,22.529966,Success,TRUE,0.2,-21378.63684
JWJ-01-558,O=C1C2=CC=C(NC(N(CCC3=CC=C(OC)C=C3)CC)=O)C=C2CN1C4CCC(NC4=O)=O,47,0.733190596,0.853835702,0.8574,0.7573,FALSE,22.342999,Success,TRUE,0.2,-20574.86361
JWJ-01-558,O=C1C2=CC=C(NC(N(CCC3=CC=C(OC)C=C3)CC)=O)C=C2CN1C4CCC(NC4=O)=O,48,0.750992358,0.855294526,0.8573,0.7719,FALSE,22.388718,Success,TRUE,0.2,-21539.31962
JWJ-01-558,O=C1C2=CC=C(NC(N(CCC3=CC=C(OC)C=C3)CC)=O)C=C2CN1C4CCC(NC4=O)=O,49,0.759492457,0.853415728,0.8576,0.7783,FALSE,21.53031,Success,TRUE,0.2,-21240.85093
JWJ-01-558,O=C1C2=CC=C(NC(N(CCC3=CC=C(OC)C=C3)CC)=O)C=C2CN1C4CCC(NC4=O)=O,50,0.737849712,0.855836332,0.8571,0.7614,FALSE,22.163832,Success,TRUE,0.2,-21240.65595
JWJ-01-558,O=C1C2=CC=C(NC(N(CCC3=CC=C(OC)C=C3)CC)=O)C=C2CN1C4CCC(NC4=O)=O,51,0.788971722,0.889411032,0.8618,0.8091,FALSE,3.2260132,Success,FALSE,0.2,-21969.9875
JWJ-01-561,O=C1CCC(N2C(C(C=CC(NC(N3CC(CCC3)C4=CC=C(OC)C=C4)=O)=C5)=C5C2)=O)C(N1)=O,42,0.756306529,0.86043787,0.8544,0.7771,FALSE,21.202038,Success,TRUE,0.1,-21468.4012
JWJ-01-561,O=C1CCC(N2C(C(C=CC(NC(N3CC(CCC3)C4=CC=C(OC)C=C4)=O)=C5)=C5C2)=O)C(N1)=O,43,0.749746978,0.854550064,0.8542,0.7707,FALSE,21.548729,Success,TRUE,0.1,-21774.70625
JWJ-01-561,O=C1CCC(N2C(C(C=CC(NC(N3CC(CCC3)C4=CC=C(OC)C=C4)=O)=C5)=C5C2)=O)C(N1)=O,44,0.755096614,0.857355177,0.8541,0.7755,FALSE,22.884453,Success,TRUE,0.1,-21345.09338
JWJ-01-561,O=C1CCC(N2C(C(C=CC(NC(N3CC(CCC3)C4=CC=C(OC)C=C4)=O)=C5)=C5C2)=O)C(N1)=O,45,0.763781071,0.854021966,0.8536,0.7818,FALSE,22.401726,Success,TRUE,0.1,-22273.51986
JWJ-01-561,O=C1CCC(N2C(C(C=CC(NC(N3CC(CCC3)C4=CC=C(OC)C=C4)=O)=C5)=C5C2)=O)C(N1)=O,46,0.752889395,0.861008704,0.8546,0.7745,FALSE,2.9179034,Success,FALSE,0.1,-21287.55233
JWJ-01-561,O=C1CCC(N2C(C(C=CC(NC(N3CC(CCC3)C4=CC=C(OC)C=C4)=O)=C5)=C5C2)=O)C(N1)=O,47,0.794119716,0.880614519,0.8586,0.8114,FALSE,24.77948,Success,TRUE,0.1,-21755.12219
JWJ-01-561,O=C1CCC(N2C(C(C=CC(NC(N3CC(CCC3)C4=CC=C(OC)C=C4)=O)=C5)=C5C2)=O)C(N1)=O,48,0.737830937,0.858272374,0.8542,0.7619,FALSE,20.719728,Success,TRUE,0.1,-21812.09007
JWJ-01-561,O=C1CCC(N2C(C(C=CC(NC(N3CC(CCC3)C4=CC=C(OC)C=C4)=O)=C5)=C5C2)=O)C(N1)=O,49,0.740896761,0.857452214,0.8547,0.7642,FALSE,25.368837,Success,TRUE,0.1,-21929.05279
JWJ-01-561,O=C1CCC(N2C(C(C=CC(NC(N3CC(CCC3)C4=CC=C(OC)C=C4)=O)=C5)=C5C2)=O)C(N1)=O,50,0.74811393,0.85784179,0.8544,0.7701,FALSE,22.338419,Success,TRUE,0.1,-21847.42944
JWJ-01-561,O=C1CCC(N2C(C(C=CC(NC(N3CC(CCC3)C4=CC=C(OC)C=C4)=O)=C5)=C5C2)=O)C(N1)=O,51,0.760909438,0.856258929,0.8546,0.78,FALSE,23.999392,Success,TRUE,0.1,-21843.90006
JWJ-01-562,COC1=CC=C(N2CCN(C(NC3=CC(C4)=C(C=C3)C(N4C(C(N5)=O)CCC5=O)=O)=O)CC2)C=C1,42,0.742863119,0.857200861,0.8551,0.7657,FALSE,24.322357,Success,TRUE,0,-20902.8577
JWJ-01-562,COC1=CC=C(N2CCN(C(NC3=CC(C4)=C(C=C3)C(N4C(C(N5)=O)CCC5=O)=O)=O)CC2)C=C1,43,0.769913673,0.859340966,0.8561,0.7878,FALSE,25.197046,Success,TRUE,0,-21764.51057
JWJ-01-562,COC1=CC=C(N2CCN(C(NC3=CC(C4)=C(C=C3)C(N4C(C(N5)=O)CCC5=O)=O)=O)CC2)C=C1,44,0.764154673,0.858749926,0.8558,0.7831,FALSE,21.597399,Success,TRUE,0,-22085.52698
JWJ-01-562,COC1=CC=C(N2CCN(C(NC3=CC(C4)=C(C=C3)C(N4C(C(N5)=O)CCC5=O)=O)=O)CC2)C=C1,45,0.762167394,0.857111096,0.8556,0.7812,FALSE,22.251692,Success,TRUE,0,-21759.97991
JWJ-01-562,COC1=CC=C(N2CCN(C(NC3=CC(C4)=C(C=C3)C(N4C(C(N5)=O)CCC5=O)=O)=O)CC2)C=C1,46,0.75519979,0.85806942,0.8556,0.7758,FALSE,25.03261,Success,TRUE,0,-21892.11881
JWJ-01-562,COC1=CC=C(N2CCN(C(NC3=CC(C4)=C(C=C3)C(N4C(C(N5)=O)CCC5=O)=O)=O)CC2)C=C1,47,0.734608889,0.858066022,0.8545,0.7593,FALSE,25.270805,Success,TRUE,0,-21901.41053
JWJ-01-562,COC1=CC=C(N2CCN(C(NC3=CC(C4)=C(C=C3)C(N4C(C(N5)=O)CCC5=O)=O)=O)CC2)C=C1,48,0.755586028,0.859620035,0.8546,0.7764,FALSE,22.131714,Success,TRUE,0,-20721.42136
JWJ-01-562,COC1=CC=C(N2CCN(C(NC3=CC(C4)=C(C=C3)C(N4C(C(N5)=O)CCC5=O)=O)=O)CC2)C=C1,49,0.766139448,0.857348263,0.8556,0.7844,FALSE,22.332756,Success,TRUE,0,-21232.87417
JWJ-01-562,COC1=CC=C(N2CCN(C(NC3=CC(C4)=C(C=C3)C(N4C(C(N5)=O)CCC5=O)=O)=O)CC2)C=C1,50,0.741466105,0.855979264,0.8552,0.7644,FALSE,22.981089,Success,TRUE,0,-21367.81912
JWJ-01-562,COC1=CC=C(N2CCN(C(NC3=CC(C4)=C(C=C3)C(N4C(C(N5)=O)CCC5=O)=O)=O)CC2)C=C1,51,0.754846632,0.856610298,0.8553,0.7752,FALSE,24.968657,Success,TRUE,0,-21286.99367
JWJ-01-563,O=C1C2=CC=C(NC(CN(CC3)CCN3C4=CC=C(OC)C=C4)=O)C=C2CN1C5CCC(NC5=O)=O,42,0.784610927,0.89877212,0.8614,0.8074,FALSE,3.4788172,Success,FALSE,0.8,-21001.07217
JWJ-01-563,O=C1C2=CC=C(NC(CN(CC3)CCN3C4=CC=C(OC)C=C4)=O)C=C2CN1C5CCC(NC5=O)=O,43,0.846659541,0.918970466,0.8674,0.8611,FALSE,3.280877,Success,FALSE,0.8,-21303.16095
JWJ-01-563,O=C1C2=CC=C(NC(CN(CC3)CCN3C4=CC=C(OC)C=C4)=O)C=C2CN1C5CCC(NC5=O)=O,44,0.759550512,0.861713171,0.8557,0.78,FALSE,24.547102,Success,TRUE,0.8,-21595.55886
JWJ-01-563,O=C1C2=CC=C(NC(CN(CC3)CCN3C4=CC=C(OC)C=C4)=O)C=C2CN1C5CCC(NC5=O)=O,45,0.806429267,0.905007303,0.8632,0.8261,FALSE,3.1689885,Success,FALSE,0.8,-20375.24741
JWJ-01-563,O=C1C2=CC=C(NC(CN(CC3)CCN3C4=CC=C(OC)C=C4)=O)C=C2CN1C5CCC(NC5=O)=O,46,0.835467875,0.911132514,0.8654,0.8506,FALSE,3.1577752,Success,FALSE,0.8,-21613.34312
JWJ-01-563,O=C1C2=CC=C(NC(CN(CC3)CCN3C4=CC=C(OC)C=C4)=O)C=C2CN1C5CCC(NC5=O)=O,47,0.757383764,0.850301683,0.8539,0.776,FALSE,23.085571,Success,TRUE,0.8,-20386.07619
JWJ-01-563,O=C1C2=CC=C(NC(CN(CC3)CCN3C4=CC=C(OC)C=C4)=O)C=C2CN1C5CCC(NC5=O)=O,48,0.827644885,0.9118191,0.8654,0.8445,FALSE,3.2065783,Success,FALSE,0.8,-20899.67399
JWJ-01-563,O=C1C2=CC=C(NC(CN(CC3)CCN3C4=CC=C(OC)C=C4)=O)C=C2CN1C5CCC(NC5=O)=O,49,0.822562456,0.91054213,0.8655,0.8402,FALSE,3.2699966,Success,FALSE,0.8,-20985.53156
JWJ-01-563,O=C1C2=CC=C(NC(CN(CC3)CCN3C4=CC=C(OC)C=C4)=O)C=C2CN1C5CCC(NC5=O)=O,50,0.799014211,0.903859675,0.8615,0.82,FALSE,3.2664785,Success,FALSE,0.8,-21520.90839
JWJ-01-563,O=C1C2=CC=C(NC(CN(CC3)CCN3C4=CC=C(OC)C=C4)=O)C=C2CN1C5CCC(NC5=O)=O,51,0.842560589,0.917279303,0.8655,0.8575,FALSE,3.288389,Success,FALSE,0.8,-21038.74657
JWJ-01-568,O=C1C2=CC=C(NC(NC(C3=CC=C(OC)C=C3)(C)C)=O)C=C2CN1C4CCC(NC4=O)=O,42,0.912942886,0.944906294,0.8762,0.9193,FALSE,3.2048972,Success,FALSE,1,-22102.02318
JWJ-01-568,O=C1C2=CC=C(NC(NC(C3=CC=C(OC)C=C3)(C)C)=O)C=C2CN1C4CCC(NC4=O)=O,43,0.915120363,0.945317805,0.8755,0.9212,FALSE,3.1020103,Success,FALSE,1,-21581.57712
JWJ-01-568,O=C1C2=CC=C(NC(NC(C3=CC=C(OC)C=C3)(C)C)=O)C=C2CN1C4CCC(NC4=O)=O,44,0.906311035,0.941831768,0.8722,0.9134,FALSE,3.0549157,Success,FALSE,1,-21576.17135
JWJ-01-568,O=C1C2=CC=C(NC(NC(C3=CC=C(OC)C=C3)(C)C)=O)C=C2CN1C4CCC(NC4=O)=O,45,0.91743964,0.946540594,0.8766,0.9233,FALSE,3.1163492,Success,FALSE,1,-21807.75166
JWJ-01-568,O=C1C2=CC=C(NC(NC(C3=CC=C(OC)C=C3)(C)C)=O)C=C2CN1C4CCC(NC4=O)=O,46,0.912366629,0.944185615,0.8742,0.9187,FALSE,3.143018,Success,FALSE,1,-21514.08601
JWJ-01-568,O=C1C2=CC=C(NC(NC(C3=CC=C(OC)C=C3)(C)C)=O)C=C2CN1C4CCC(NC4=O)=O,47,0.916885376,0.946227491,0.8773,0.9228,FALSE,3.1399927,Success,FALSE,1,-21548.39973
JWJ-01-568,O=C1C2=CC=C(NC(NC(C3=CC=C(OC)C=C3)(C)C)=O)C=C2CN1C4CCC(NC4=O)=O,48,0.916244388,0.945649922,0.8763,0.9221,FALSE,2.639979,Success,FALSE,1,-21600.29562
JWJ-01-568,O=C1C2=CC=C(NC(NC(C3=CC=C(OC)C=C3)(C)C)=O)C=C2CN1C4CCC(NC4=O)=O,49,0.907087862,0.942375422,0.873,0.9141,FALSE,3.1149352,Success,FALSE,1,-21469.86412
JWJ-01-568,O=C1C2=CC=C(NC(NC(C3=CC=C(OC)C=C3)(C)C)=O)C=C2CN1C4CCC(NC4=O)=O,50,0.919360578,0.946971238,0.8772,0.9249,FALSE,3.1401365,Success,FALSE,1,-21602.46305
JWJ-01-568,O=C1C2=CC=C(NC(NC(C3=CC=C(OC)C=C3)(C)C)=O)C=C2CN1C4CCC(NC4=O)=O,51,0.917381406,0.946229041,0.8771,0.9232,FALSE,3.0691912,Success,FALSE,1,-21435.9584
JWJ-01-569,O=C1CCC(N2C(C(C=CC(NC(N(C)CC(C)(C)C3=CC=C(OC)C=C3)=O)=C4)=C4C2)=O)C(N1)=O,42,0.750998855,0.860840559,0.8565,0.773,FALSE,23.941336,Success,TRUE,0,-21924.45416
JWJ-01-569,O=C1CCC(N2C(C(C=CC(NC(N(C)CC(C)(C)C3=CC=C(OC)C=C3)=O)=C4)=C4C2)=O)C(N1)=O,43,0.747348964,0.855489671,0.8563,0.769,FALSE,22.931803,Success,TRUE,0,-20811.36115
JWJ-01-569,O=C1CCC(N2C(C(C=CC(NC(N(C)CC(C)(C)C3=CC=C(OC)C=C3)=O)=C4)=C4C2)=O)C(N1)=O,44,0.750104666,0.857027471,0.8565,0.7715,FALSE,21.423645,Success,TRUE,0,-22174.17594
JWJ-01-569,O=C1CCC(N2C(C(C=CC(NC(N(C)CC(C)(C)C3=CC=C(OC)C=C3)=O)=C4)=C4C2)=O)C(N1)=O,45,0.742308915,0.860280931,0.8561,0.7659,FALSE,24.345327,Success,TRUE,0,-21338.85173
JWJ-01-569,O=C1CCC(N2C(C(C=CC(NC(N(C)CC(C)(C)C3=CC=C(OC)C=C3)=O)=C4)=C4C2)=O)C(N1)=O,46,0.75639981,0.859750807,0.8568,0.7771,FALSE,23.690983,Success,TRUE,0,-21797.39938
JWJ-01-569,O=C1CCC(N2C(C(C=CC(NC(N(C)CC(C)(C)C3=CC=C(OC)C=C3)=O)=C4)=C4C2)=O)C(N1)=O,47,0.763294995,0.856801689,0.8565,0.782,FALSE,20.84193,Success,TRUE,0,-21991.63144
JWJ-01-569,O=C1CCC(N2C(C(C=CC(NC(N(C)CC(C)(C)C3=CC=C(OC)C=C3)=O)=C4)=C4C2)=O)C(N1)=O,48,0.736850798,0.854546547,0.8559,0.7604,FALSE,24.71694,Success,TRUE,0,-21277.82902
JWJ-01-569,O=C1CCC(N2C(C(C=CC(NC(N(C)CC(C)(C)C3=CC=C(OC)C=C3)=O)=C4)=C4C2)=O)C(N1)=O,49,0.765082359,0.857391894,0.8571,0.7835,FALSE,23.99745,Success,TRUE,0,-22033.69134
JWJ-01-569,O=C1CCC(N2C(C(C=CC(NC(N(C)CC(C)(C)C3=CC=C(OC)C=C3)=O)=C4)=C4C2)=O)C(N1)=O,50,0.741190314,0.855958939,0.8562,0.7641,FALSE,24.050322,Success,TRUE,0,-21167.43119
JWJ-01-569,O=C1CCC(N2C(C(C=CC(NC(N(C)CC(C)(C)C3=CC=C(OC)C=C3)=O)=C4)=C4C2)=O)C(N1)=O,51,0.765521348,0.856753588,0.8565,0.7838,FALSE,23.210424,Success,TRUE,0,-21665.75037
JWJ-01-570,O=C1CCC(N2C(C(C=CC(NC(NC3(CCCC3)C(NCC4=CC=CC=C4)=O)=O)=C5)=C5C2)=O)C(N1)=O,42,0.914080739,0.944939137,0.8784,0.9203,FALSE,3.1436036,Success,FALSE,1,-21483.44305
JWJ-01-570,O=C1CCC(N2C(C(C=CC(NC(NC3(CCCC3)C(NCC4=CC=CC=C4)=O)=O)=C5)=C5C2)=O)C(N1)=O,43,0.912822604,0.9439798,0.8754,0.9191,FALSE,3.1495683,Success,FALSE,1,-21433.66077
JWJ-01-570,O=C1CCC(N2C(C(C=CC(NC(NC3(CCCC3)C(NCC4=CC=CC=C4)=O)=O)=C5)=C5C2)=O)C(N1)=O,44,0.907892168,0.942173898,0.8746,0.9147,FALSE,3.2301443,Success,FALSE,1,-21308.25096
JWJ-01-570,O=C1CCC(N2C(C(C=CC(NC(NC3(CCCC3)C(NCC4=CC=CC=C4)=O)=O)=C5)=C5C2)=O)C(N1)=O,45,0.908544958,0.942944109,0.8772,0.9154,FALSE,3.1957128,Success,FALSE,1,-21513.45966
JWJ-01-570,O=C1CCC(N2C(C(C=CC(NC(NC3(CCCC3)C(NCC4=CC=CC=C4)=O)=O)=C5)=C5C2)=O)C(N1)=O,46,0.906746507,0.941906691,0.8774,0.9138,FALSE,3.2720003,Success,FALSE,1,-22239.11954
JWJ-01-570,O=C1CCC(N2C(C(C=CC(NC(NC3(CCCC3)C(NCC4=CC=CC=C4)=O)=O)=C5)=C5C2)=O)C(N1)=O,47,0.91389662,0.944480836,0.8764,0.92,FALSE,3.1371653,Success,FALSE,1,-21384.33345
JWJ-01-570,O=C1CCC(N2C(C(C=CC(NC(NC3(CCCC3)C(NCC4=CC=CC=C4)=O)=O)=C5)=C5C2)=O)C(N1)=O,48,0.912656546,0.944137335,0.8768,0.919,FALSE,3.1724188,Success,FALSE,1,-21808.8388
JWJ-01-570,O=C1CCC(N2C(C(C=CC(NC(NC3(CCCC3)C(NCC4=CC=CC=C4)=O)=O)=C5)=C5C2)=O)C(N1)=O,49,0.911595404,0.943657935,0.8765,0.918,FALSE,3.1586094,Success,FALSE,1,-22044.61563
JWJ-01-570,O=C1CCC(N2C(C(C=CC(NC(NC3(CCCC3)C(NCC4=CC=CC=C4)=O)=O)=C5)=C5C2)=O)C(N1)=O,50,0.911999822,0.944064498,0.8774,0.9184,FALSE,3.1605523,Success,FALSE,1,-21559.70276
JWJ-01-570,O=C1CCC(N2C(C(C=CC(NC(NC3(CCCC3)C(NCC4=CC=CC=C4)=O)=O)=C5)=C5C2)=O)C(N1)=O,51,0.908060491,0.942534983,0.877,0.915,FALSE,2.9052584,Success,FALSE,1,-21567.72076
JWJ-01-571,O=C1CCC(N2C(C(C=CC(NC(NC3(CCCC3)C(NCCC4=CC=C(OC)C=C4)=O)=O)=C5)=C5C2)=O)C(N1)=O,42,0.758220613,0.85575366,0.8549,0.7777,FALSE,22.319302,Success,TRUE,0,-21379.02145
JWJ-01-571,O=C1CCC(N2C(C(C=CC(NC(NC3(CCCC3)C(NCCC4=CC=C(OC)C=C4)=O)=O)=C5)=C5C2)=O)C(N1)=O,43,0.761715472,0.856810451,0.8546,0.7807,FALSE,24.6664,Success,TRUE,0,-21650.08897
JWJ-01-571,O=C1CCC(N2C(C(C=CC(NC(NC3(CCCC3)C(NCCC4=CC=C(OC)C=C4)=O)=O)=C5)=C5C2)=O)C(N1)=O,44,0.750210226,0.856184363,0.855,0.7714,FALSE,21.937487,Success,TRUE,0,-22071.09911
JWJ-01-571,O=C1CCC(N2C(C(C=CC(NC(NC3(CCCC3)C(NCCC4=CC=C(OC)C=C4)=O)=O)=C5)=C5C2)=O)C(N1)=O,45,0.752674758,0.853766263,0.8554,0.7729,FALSE,23.918036,Success,TRUE,0,-20918.32544
JWJ-01-571,O=C1CCC(N2C(C(C=CC(NC(NC3(CCCC3)C(NCCC4=CC=C(OC)C=C4)=O)=O)=C5)=C5C2)=O)C(N1)=O,46,0.7402668,0.852787077,0.8547,0.7628,FALSE,21.338343,Success,TRUE,0,-21537.3252
JWJ-01-571,O=C1CCC(N2C(C(C=CC(NC(NC3(CCCC3)C(NCCC4=CC=C(OC)C=C4)=O)=O)=C5)=C5C2)=O)C(N1)=O,47,0.760752082,0.854719222,0.8552,0.7795,FALSE,24.981592,Success,TRUE,0,-21394.33852
JWJ-01-571,O=C1CCC(N2C(C(C=CC(NC(NC3(CCCC3)C(NCCC4=CC=C(OC)C=C4)=O)=O)=C5)=C5C2)=O)C(N1)=O,48,0.764008462,0.854731083,0.8558,0.7822,FALSE,23.963879,Success,TRUE,0,-21572.59165
JWJ-01-571,O=C1CCC(N2C(C(C=CC(NC(NC3(CCCC3)C(NCCC4=CC=C(OC)C=C4)=O)=O)=C5)=C5C2)=O)C(N1)=O,49,0.770443499,0.852519393,0.8556,0.7869,FALSE,24.3254,Success,TRUE,0,-20966.42011
JWJ-01-571,O=C1CCC(N2C(C(C=CC(NC(NC3(CCCC3)C(NCCC4=CC=C(OC)C=C4)=O)=O)=C5)=C5C2)=O)C(N1)=O,50,0.741162539,0.855172157,0.8544,0.764,FALSE,24.908642,Success,TRUE,0,-20857.5909
JWJ-01-571,O=C1CCC(N2C(C(C=CC(NC(NC3(CCCC3)C(NCCC4=CC=C(OC)C=C4)=O)=O)=C5)=C5C2)=O)C(N1)=O,51,0.757710814,0.851158202,0.8548,0.7764,FALSE,24.892487,Success,TRUE,0,-22098.93798
JWJ-01-572,O=C1CCC(N2C(C(C=CC(NC(NC3(C4=CC=CC(OC5=CC=CC=C5)=C4)CCC3)=O)=C6)=C6C2)=O)C(N1)=O,42,0.900329709,0.939186573,0.8728,0.9081,FALSE,3.1976738,Success,FALSE,1,-22033.53221
JWJ-01-572,O=C1CCC(N2C(C(C=CC(NC(NC3(C4=CC=CC(OC5=CC=CC=C5)=C4)CCC3)=O)=C6)=C6C2)=O)C(N1)=O,43,0.896070659,0.936649382,0.8687,0.9042,FALSE,3.1188357,Success,FALSE,1,-21475.36783
JWJ-01-572,O=C1CCC(N2C(C(C=CC(NC(NC3(C4=CC=CC(OC5=CC=CC=C5)=C4)CCC3)=O)=C6)=C6C2)=O)C(N1)=O,44,0.901263595,0.939219415,0.8702,0.9089,FALSE,3.1879325,Success,FALSE,1,-21558.19395
JWJ-01-572,O=C1CCC(N2C(C(C=CC(NC(NC3(C4=CC=CC(OC5=CC=CC=C5)=C4)CCC3)=O)=C6)=C6C2)=O)C(N1)=O,45,0.906121433,0.941203237,0.8726,0.9131,FALSE,3.1461105,Success,FALSE,1,-21471.33646
JWJ-01-572,O=C1CCC(N2C(C(C=CC(NC(NC3(C4=CC=CC(OC5=CC=CC=C5)=C4)CCC3)=O)=C6)=C6C2)=O)C(N1)=O,46,0.898139834,0.937760353,0.8697,0.9061,FALSE,3.255311,Success,FALSE,1,-21488.31629
JWJ-01-572,O=C1CCC(N2C(C(C=CC(NC(NC3(C4=CC=CC(OC5=CC=CC=C5)=C4)CCC3)=O)=C6)=C6C2)=O)C(N1)=O,47,0.894852161,0.936513543,0.8708,0.9032,FALSE,3.170656,Success,FALSE,1,-21511.72002
JWJ-01-572,O=C1CCC(N2C(C(C=CC(NC(NC3(C4=CC=CC(OC5=CC=CC=C5)=C4)CCC3)=O)=C6)=C6C2)=O)C(N1)=O,48,0.904247582,0.94071722,0.8733,0.9115,FALSE,3.1293836,Success,FALSE,1,-21093.46106
JWJ-01-572,O=C1CCC(N2C(C(C=CC(NC(NC3(C4=CC=CC(OC5=CC=CC=C5)=C4)CCC3)=O)=C6)=C6C2)=O)C(N1)=O,49,0.910041213,0.942592561,0.8729,0.9166,FALSE,2.6674526,Success,FALSE,1,-21449.04737
JWJ-01-572,O=C1CCC(N2C(C(C=CC(NC(NC3(C4=CC=CC(OC5=CC=CC=C5)=C4)CCC3)=O)=C6)=C6C2)=O)C(N1)=O,50,0.897708118,0.938059568,0.8711,0.9058,FALSE,2.636398,Success,FALSE,1,-21847.3454
JWJ-01-572,O=C1CCC(N2C(C(C=CC(NC(NC3(C4=CC=CC(OC5=CC=CC=C5)=C4)CCC3)=O)=C6)=C6C2)=O)C(N1)=O,51,0.870182395,0.926847935,0.8668,0.8815,FALSE,3.2521574,Success,FALSE,1,-21500.42857
JWJ-01-573,O=C1CCC(N2C(C(C=CC(NC(NC3(CCC3)C4=CC=CC5=C4C=C(OC)C=C5)=O)=C6)=C6C2)=O)C(N1)=O,42,0.901943862,0.940131426,0.8724,0.9096,FALSE,3.2139492,Success,FALSE,1,-21328.64637
JWJ-01-573,O=C1CCC(N2C(C(C=CC(NC(NC3(CCC3)C4=CC=CC5=C4C=C(OC)C=C5)=O)=C6)=C6C2)=O)C(N1)=O,43,0.901313961,0.939869702,0.8725,0.909,FALSE,3.1801353,Success,FALSE,1,
JWJ-01-573,O=C1CCC(N2C(C(C=CC(NC(NC3(CCC3)C4=CC=CC5=C4C=C(OC)C=C5)=O)=C6)=C6C2)=O)C(N1)=O,44,0.908270717,0.942585588,0.8742,0.9151,FALSE,3.2108417,Success,FALSE,1,-21463.30152
JWJ-01-573,O=C1CCC(N2C(C(C=CC(NC(NC3(CCC3)C4=CC=CC5=C4C=C(OC)C=C5)=O)=C6)=C6C2)=O)C(N1)=O,45,0.900888622,0.939590633,0.8728,0.9086,FALSE,3.16037,Success,FALSE,1,-21371.32594
JWJ-01-573,O=C1CCC(N2C(C(C=CC(NC(NC3(CCC3)C4=CC=CC5=C4C=C(OC)C=C5)=O)=C6)=C6C2)=O)C(N1)=O,46,0.906021297,0.941744328,0.8736,0.9132,FALSE,3.1471868,Success,FALSE,1,-21597.46089
JWJ-01-573,O=C1CCC(N2C(C(C=CC(NC(NC3(CCC3)C4=CC=CC5=C4C=C(OC)C=C5)=O)=C6)=C6C2)=O)C(N1)=O,47,0.904685497,0.941212237,0.8734,0.912,FALSE,2.7047086,Success,FALSE,1,-22026.11028
JWJ-01-573,O=C1CCC(N2C(C(C=CC(NC(NC3(CCC3)C4=CC=CC5=C4C=C(OC)C=C5)=O)=C6)=C6C2)=O)C(N1)=O,48,0.904559076,0.941202998,0.8732,0.9119,FALSE,3.07762,Success,FALSE,1,-22177.35312
JWJ-01-573,O=C1CCC(N2C(C(C=CC(NC(NC3(CCC3)C4=CC=CC5=C4C=C(OC)C=C5)=O)=C6)=C6C2)=O)C(N1)=O,49,0.900370419,0.939374149,0.8723,0.9082,FALSE,3.152465,Success,FALSE,1,-21382.6697
JWJ-01-573,O=C1CCC(N2C(C(C=CC(NC(NC3(CCC3)C4=CC=CC5=C4C=C(OC)C=C5)=O)=C6)=C6C2)=O)C(N1)=O,50,0.909249425,0.942878008,0.8745,0.916,FALSE,3.104148,Success,FALSE,1,-21596.94206
JWJ-01-573,O=C1CCC(N2C(C(C=CC(NC(NC3(CCC3)C4=CC=CC5=C4C=C(OC)C=C5)=O)=C6)=C6C2)=O)C(N1)=O,51,0.905992448,0.941597342,0.8735,0.9131,FALSE,3.2378929,Success,FALSE,1,-21621.56779
JWJ-01-574,O=C1CCC(N2C(C(C=CC(NC(NC3(CCCCC3)C4=CC=C(OC)C=C4)=O)=C5)=C5C2)=O)C(N1)=O,42,0.916695535,0.945728719,0.8764,0.9225,FALSE,3.186561,Success,FALSE,1,-21399.36568
JWJ-01-574,O=C1CCC(N2C(C(C=CC(NC(NC3(CCCCC3)C4=CC=C(OC)C=C4)=O)=C5)=C5C2)=O)C(N1)=O,43,0.908616483,0.943009079,0.8737,0.9155,FALSE,3.1603036,Success,FALSE,1,-21000.7514
JWJ-01-574,O=C1CCC(N2C(C(C=CC(NC(NC3(CCCCC3)C4=CC=C(OC)C=C4)=O)=C5)=C5C2)=O)C(N1)=O,44,0.908535004,0.942905486,0.8752,0.9154,FALSE,3.193639,Success,FALSE,1,-21890.99142
JWJ-01-574,O=C1CCC(N2C(C(C=CC(NC(NC3(CCCCC3)C4=CC=C(OC)C=C4)=O)=C5)=C5C2)=O)C(N1)=O,45,0.914601862,0.945367694,0.8765,0.9208,FALSE,3.1269135,Success,FALSE,1,-21612.17841
