Compound_ID,SMILES,Seed,ipTM_ikzf1,pTM_ikzf1,pLDDT_ikzf1,Ranking_Score_ikzf1,Early_Stopped_ikzf1,Min_Dist_Angstrom_ikzf1,Dist_Status_ikzf1,Flagged_Greater_Than_10A_ikzf1,Fraction_Success_Under_10A_ikzf1,OpenMM_Minimized_Energy_kJ_mol,OpenMM_Minimized_Energy_kJ_mol_ikzf1
JWJ-01-273,CC(NCCC1=CC=C(C(F)(F)F)C=C1C(F)(F)F)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,46,0.7566885948181152,0.8457725048065186,0.8576,0.7745,False,3.1898963,Success,False,1.0,,-20341.03756478429
JWJ-01-273,CC(NCCC1=CC=C(C(F)(F)F)C=C1C(F)(F)F)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,47,0.7496561408042908,0.8385598063468933,0.8564,0.7674,False,2.6005876,Success,False,1.0,,-19742.982309430838
JWJ-01-273,CC(NCCC1=CC=C(C(F)(F)F)C=C1C(F)(F)F)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,48,0.7156708240509033,0.8446990847587585,0.8568,0.7415,False,3.2268515,Success,False,1.0,,-20529.653196632862
JWJ-01-273,CC(NCCC1=CC=C(C(F)(F)F)C=C1C(F)(F)F)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,49,0.7510261535644531,0.8467060923576355,0.8577,0.7702,False,3.0417764,Success,False,1.0,,-20628.416904449463
JWJ-01-273,CC(NCCC1=CC=C(C(F)(F)F)C=C1C(F)(F)F)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,50,0.7502612471580505,0.8446838855743408,0.8575,0.7691,False,3.0572252,Success,False,1.0,,
JWJ-01-273,CC(NCCC1=CC=C(C(F)(F)F)C=C1C(F)(F)F)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,51,0.7280794978141785,0.8426716327667236,0.8561,0.751,False,2.7780144,Success,False,1.0,,-20537.44867539406
JWJ-01-274,CC(NCCC1=CC(Cl)=C(Cl)C=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,42,0.7421485781669617,0.8503466844558716,0.8584,0.7638,False,3.0327153,Success,False,1.0,,-20230.30117970705
JWJ-01-274,CC(NCCC1=CC(Cl)=C(Cl)C=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,43,0.7304987907409668,0.8484224677085876,0.8581,0.7541,False,2.8626866,Success,False,1.0,,-20166.262602448463
JWJ-01-274,CC(NCCC1=CC(Cl)=C(Cl)C=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,44,0.7507621645927429,0.8429003953933716,0.8573,0.7692,False,1.9221585,Success,False,1.0,,-19878.83502033353
JWJ-01-274,CC(NCCC1=CC(Cl)=C(Cl)C=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,45,0.7222743034362793,0.8495973348617554,0.8576,0.7477,False,3.0544858,Success,False,1.0,,-21425.07346355915
JWJ-01-274,CC(NCCC1=CC(Cl)=C(Cl)C=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,46,0.7316939234733582,0.8481305241584778,0.8577,0.755,False,2.3567865,Success,False,1.0,,-20727.856697559357
JWJ-01-274,CC(NCCC1=CC(Cl)=C(Cl)C=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,47,0.733015239238739,0.8385997414588928,0.857,0.7541,False,3.0377038,Success,False,1.0,,-20266.090304493904
JWJ-01-274,CC(NCCC1=CC(Cl)=C(Cl)C=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,48,0.7296710014343262,0.8479073643684387,0.8574,0.7533,False,3.2822168,Success,False,1.0,,-20550.32289415598
JWJ-01-274,CC(NCCC1=CC(Cl)=C(Cl)C=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,49,0.7509665489196777,0.8452545404434204,0.8579,0.7698,False,2.6627324,Success,False,1.0,,-20238.583970308304
JWJ-01-274,CC(NCCC1=CC(Cl)=C(Cl)C=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,50,0.7392328381538391,0.8454427719116211,0.8583,0.7605,False,2.9053895,Success,False,1.0,,-21035.960401952267
JWJ-01-274,CC(NCCC1=CC(Cl)=C(Cl)C=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,51,0.7360824942588806,0.8449162244796753,0.8577,0.7578,False,3.0626025,Success,False,1.0,,-20379.56834101677
JWJ-01-275,CC(NCCC1=CC=CC(C(F)(F)F)=C1Cl)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,42,0.7399244904518127,0.8420993685722351,0.8588,0.7604,False,3.2783282,Success,False,1.0,,-19956.96050131321
JWJ-01-275,CC(NCCC1=CC=CC(C(F)(F)F)=C1Cl)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,43,0.746597409248352,0.8398718237876892,0.8581,0.7653,False,3.25556,Success,False,1.0,,-19503.71524375677
JWJ-01-275,CC(NCCC1=CC=CC(C(F)(F)F)=C1Cl)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,44,0.7247365713119507,0.8392857909202576,0.858,0.7476,False,3.2958753,Success,False,1.0,,-19198.05192822218
JWJ-01-275,CC(NCCC1=CC=CC(C(F)(F)F)=C1Cl)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,45,0.732778787612915,0.8340372443199158,0.8572,0.753,False,2.992102,Success,False,1.0,,-20063.28171914816
JWJ-01-275,CC(NCCC1=CC=CC(C(F)(F)F)=C1Cl)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,46,0.7313745021820068,0.8433266878128052,0.8581,0.7538,False,3.3422513,Success,False,1.0,,-19367.938381552696
JWJ-01-275,CC(NCCC1=CC=CC(C(F)(F)F)=C1Cl)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,47,0.735030472278595,0.840095043182373,0.8579,0.756,False,3.392381,Success,False,1.0,,-20049.840393424034
JWJ-01-275,CC(NCCC1=CC=CC(C(F)(F)F)=C1Cl)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,48,0.7165142297744751,0.8409378528594971,0.8579,0.7414,False,2.7024045,Success,False,1.0,,-19503.749828517437
JWJ-01-275,CC(NCCC1=CC=CC(C(F)(F)F)=C1Cl)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,49,0.7331752777099609,0.849202036857605,0.8592,0.7564,False,3.129741,Success,False,1.0,,-19309.11392301321
JWJ-01-275,CC(NCCC1=CC=CC(C(F)(F)F)=C1Cl)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,50,0.7112715840339661,0.8424928784370422,0.8575,0.7375,False,3.0492802,Success,False,1.0,,-19858.06466257572
JWJ-01-275,CC(NCCC1=CC=CC(C(F)(F)F)=C1Cl)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,51,0.7499790787696838,0.8465045690536499,0.8599,0.7693,False,2.8977268,Success,False,1.0,,-19908.187803834677
JWJ-01-276,CC(NCCC1=CC=C(C(F)(F)F)C=C1Cl)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,42,0.726915717124939,0.8424992561340332,0.8586,0.75,False,3.2549105,Success,False,1.0,,-19543.50618928671
JWJ-01-276,CC(NCCC1=CC=C(C(F)(F)F)C=C1Cl)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,43,0.7490109801292419,0.8419831395149231,0.8586,0.7676,False,2.95494,Success,False,1.0,,-19508.21025443077
JWJ-01-276,CC(NCCC1=CC=C(C(F)(F)F)C=C1Cl)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,44,0.7360974550247192,0.8447735905647278,0.8595,0.7578,False,3.1079428,Success,False,1.0,,-19870.92823371291
JWJ-01-276,CC(NCCC1=CC=C(C(F)(F)F)C=C1Cl)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,45,0.7253322005271912,0.8439147472381592,0.8591,0.749,False,3.5696485,Success,False,1.0,,-20737.471814483404
JWJ-01-276,CC(NCCC1=CC=C(C(F)(F)F)C=C1Cl)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,46,0.7209293842315674,0.8460896015167236,0.8588,0.746,False,3.2046928,Success,False,1.0,,-12583.996419847012
JWJ-01-276,CC(NCCC1=CC=C(C(F)(F)F)C=C1Cl)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,47,0.7467823624610901,0.8461347818374634,0.8597,0.7667,False,2.3601816,Success,False,1.0,,-19334.811523854733
JWJ-01-276,CC(NCCC1=CC=C(C(F)(F)F)C=C1Cl)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,48,0.7332499027252197,0.8449381589889526,0.8594,0.7556,False,3.2373064,Success,False,1.0,,-20181.929862082005
JWJ-01-276,CC(NCCC1=CC=C(C(F)(F)F)C=C1Cl)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,49,0.7239172458648682,0.8377709984779358,0.8578,0.7467,False,3.152591,Success,False,1.0,,-20438.48962330818
JWJ-01-276,CC(NCCC1=CC=C(C(F)(F)F)C=C1Cl)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,50,0.7416871786117554,0.8426321744918823,0.8589,0.7619,False,3.1305304,Success,False,1.0,,-11389.380623400211
JWJ-01-276,CC(NCCC1=CC=C(C(F)(F)F)C=C1Cl)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,51,0.7454025149345398,0.8443915247917175,0.8597,0.7652,False,2.3999093,Success,False,1.0,,-20311.210028648376
JWJ-01-277,O=C(N(C1=O)C2CCC(NC2=O)=O)C=C1NC3=CC(C4(CCC4)NCCC5=CC(Cl)=C(C(F)(F)F)C=C5)=CC=C3,42,0.7394228577613831,0.8386628031730652,0.8583,0.7593,False,3.1897795,Success,False,1.0,,-20311.496457457542
JWJ-01-277,O=C(N(C1=O)C2CCC(NC2=O)=O)C=C1NC3=CC(C4(CCC4)NCCC5=CC(Cl)=C(C(F)(F)F)C=C5)=CC=C3,43,0.728295624256134,0.8371683955192566,0.8578,0.7501,False,3.1817777,Success,False,1.0,,-20452.50874221325
JWJ-01-277,O=C(N(C1=O)C2CCC(NC2=O)=O)C=C1NC3=CC(C4(CCC4)NCCC5=CC(Cl)=C(C(F)(F)F)C=C5)=CC=C3,44,0.7295277118682861,0.8400364518165588,0.8574,0.7516,False,3.2737715,Success,False,1.0,,-20330.519965410233
JWJ-01-277,O=C(N(C1=O)C2CCC(NC2=O)=O)C=C1NC3=CC(C4(CCC4)NCCC5=CC(Cl)=C(C(F)(F)F)C=C5)=CC=C3,45,0.7273202538490295,0.8386985659599304,0.8573,0.7496,False,3.0397413,Success,False,1.0,,-20605.176021933556
JWJ-01-277,O=C(N(C1=O)C2CCC(NC2=O)=O)C=C1NC3=CC(C4(CCC4)NCCC5=CC(Cl)=C(C(F)(F)F)C=C5)=CC=C3,46,0.7392725348472595,0.8347504138946533,0.8571,0.7584,False,2.934244,Success,False,1.0,,-20255.974004805088
JWJ-01-277,O=C(N(C1=O)C2CCC(NC2=O)=O)C=C1NC3=CC(C4(CCC4)NCCC5=CC(Cl)=C(C(F)(F)F)C=C5)=CC=C3,47,0.7389034628868103,0.8407024145126343,0.8586,0.7593,False,3.1667285,Success,False,1.0,,-20394.6508025527
JWJ-01-277,O=C(N(C1=O)C2CCC(NC2=O)=O)C=C1NC3=CC(C4(CCC4)NCCC5=CC(Cl)=C(C(F)(F)F)C=C5)=CC=C3,48,0.7204325199127197,0.841179370880127,0.8579,0.7446,False,3.0619974,Success,False,1.0,,-20564.05639307201
JWJ-01-277,O=C(N(C1=O)C2CCC(NC2=O)=O)C=C1NC3=CC(C4(CCC4)NCCC5=CC(Cl)=C(C(F)(F)F)C=C5)=CC=C3,49,0.745356559753418,0.8361127972602844,0.8582,0.7635,False,2.900641,Success,False,1.0,,-20149.67823293805
JWJ-01-277,O=C(N(C1=O)C2CCC(NC2=O)=O)C=C1NC3=CC(C4(CCC4)NCCC5=CC(Cl)=C(C(F)(F)F)C=C5)=CC=C3,50,0.7493424415588379,0.8383638858795166,0.8582,0.7671,False,3.087676,Success,False,1.0,,-20618.883524358273
JWJ-01-277,O=C(N(C1=O)C2CCC(NC2=O)=O)C=C1NC3=CC(C4(CCC4)NCCC5=CC(Cl)=C(C(F)(F)F)C=C5)=CC=C3,51,0.7418006658554077,0.845557451248169,0.858,0.7626,False,3.0979402,Success,False,1.0,,-20419.24223124981
JWJ-01-279,O=C(N(C1=O)C2CCC(NC2=O)=O)C=C1NC3=CC(C4(CCCC4)NCCC5=CC(Cl)=C(C(F)(F)F)C=C5)=CC=C3,42,0.7237987518310547,0.8376079797744751,0.8575,0.7466,False,3.1717353,Success,False,1.0,,-20086.31204879284
JWJ-01-279,O=C(N(C1=O)C2CCC(NC2=O)=O)C=C1NC3=CC(C4(CCCC4)NCCC5=CC(Cl)=C(C(F)(F)F)C=C5)=CC=C3,43,0.7371864318847656,0.8369253277778625,0.8577,0.7571,False,3.2335417,Success,False,1.0,,-20128.429474473
JWJ-01-279,O=C(N(C1=O)C2CCC(NC2=O)=O)C=C1NC3=CC(C4(CCCC4)NCCC5=CC(Cl)=C(C(F)(F)F)C=C5)=CC=C3,44,0.7429084181785583,0.8390659093856812,0.8587,0.7621,False,3.0423665,Success,False,1.0,,-19993.36301726103
JWJ-01-279,O=C(N(C1=O)C2CCC(NC2=O)=O)C=C1NC3=CC(C4(CCCC4)NCCC5=CC(Cl)=C(C(F)(F)F)C=C5)=CC=C3,45,0.7378770709037781,0.8389270901679993,0.8587,0.7581,False,3.1776996,Success,False,1.0,,-20175.147593438625
JWJ-01-279,O=C(N(C1=O)C2CCC(NC2=O)=O)C=C1NC3=CC(C4(CCCC4)NCCC5=CC(Cl)=C(C(F)(F)F)C=C5)=CC=C3,46,0.7403225302696228,0.8425322771072388,0.8584,0.7608,False,2.674251,Success,False,1.0,,-20844.80205079913
JWJ-01-279,O=C(N(C1=O)C2CCC(NC2=O)=O)C=C1NC3=CC(C4(CCCC4)NCCC5=CC(Cl)=C(C(F)(F)F)C=C5)=CC=C3,47,0.7395353317260742,0.8337231278419495,0.858,0.7584,False,3.2105482,Success,False,1.0,,-21006.43865299225
JWJ-01-279,O=C(N(C1=O)C2CCC(NC2=O)=O)C=C1NC3=CC(C4(CCCC4)NCCC5=CC(Cl)=C(C(F)(F)F)C=C5)=CC=C3,48,0.7125382423400879,0.834915816783905,0.8569,0.737,False,2.9408417,Success,False,1.0,,-20339.683379024267
JWJ-01-279,O=C(N(C1=O)C2CCC(NC2=O)=O)C=C1NC3=CC(C4(CCCC4)NCCC5=CC(Cl)=C(C(F)(F)F)C=C5)=CC=C3,49,0.7395498752593994,0.8419788479804993,0.8589,0.76,False,3.1650496,Success,False,1.0,,-20138.19999974966
JWJ-01-279,O=C(N(C1=O)C2CCC(NC2=O)=O)C=C1NC3=CC(C4(CCCC4)NCCC5=CC(Cl)=C(C(F)(F)F)C=C5)=CC=C3,50,0.747398853302002,0.8356528878211975,0.8581,0.765,False,2.7488391,Success,False,1.0,,-20496.086798638105
JWJ-01-279,O=C(N(C1=O)C2CCC(NC2=O)=O)C=C1NC3=CC(C4(CCCC4)NCCC5=CC(Cl)=C(C(F)(F)F)C=C5)=CC=C3,51,0.7249402403831482,0.8401637077331543,0.8577,0.748,False,3.0755985,Success,False,1.0,,-21418.783255189657
JWJ-01-287,O=C(N(C1=O)C2CCC(NC2=O)=O)C(C)=C1NC3=CC(C4(CCC4)NCCC5=CC(Cl)=C(C(F)(F)F)C=C5)=CC=C3,42,0.7206377387046814,0.8339114189147949,0.8568,0.7433,False,2.2057946,Success,False,1.0,,-20094.586049228907
JWJ-01-287,O=C(N(C1=O)C2CCC(NC2=O)=O)C(C)=C1NC3=CC(C4(CCC4)NCCC5=CC(Cl)=C(C(F)(F)F)C=C5)=CC=C3,43,0.7204068303108215,0.832568883895874,0.8563,0.7428,False,3.1824973,Success,False,1.0,,-20892.21854647994
JWJ-01-287,O=C(N(C1=O)C2CCC(NC2=O)=O)C(C)=C1NC3=CC(C4(CCC4)NCCC5=CC(Cl)=C(C(F)(F)F)C=C5)=CC=C3,44,0.7158312797546387,0.8371349573135376,0.8573,0.7401,False,2.7610333,Success,False,1.0,,-20430.388862103224
JWJ-01-287,O=C(N(C1=O)C2CCC(NC2=O)=O)C(C)=C1NC3=CC(C4(CCC4)NCCC5=CC(Cl)=C(C(F)(F)F)C=C5)=CC=C3,45,0.7339640855789185,0.8349982500076294,0.8576,0.7542,False,2.5892637,Success,False,1.0,,-20057.68276375532
JWJ-01-287,O=C(N(C1=O)C2CCC(NC2=O)=O)C(C)=C1NC3=CC(C4(CCC4)NCCC5=CC(Cl)=C(C(F)(F)F)C=C5)=CC=C3,46,0.7399320006370544,0.8351949453353882,0.8579,0.759,False,2.9610605,Success,False,1.0,,-19874.65214598179
JWJ-01-287,O=C(N(C1=O)C2CCC(NC2=O)=O)C(C)=C1NC3=CC(C4(CCC4)NCCC5=CC(Cl)=C(C(F)(F)F)C=C5)=CC=C3,47,0.7108492255210876,0.83321613073349,0.8572,0.7353,False,3.0139616,Success,False,1.0,,-20632.64033961296
JWJ-01-287,O=C(N(C1=O)C2CCC(NC2=O)=O)C(C)=C1NC3=CC(C4(CCC4)NCCC5=CC(Cl)=C(C(F)(F)F)C=C5)=CC=C3,48,0.7415512204170227,0.8356563448905945,0.8584,0.7604,False,3.082657,Success,False,1.0,,-21228.721089839935
JWJ-01-287,O=C(N(C1=O)C2CCC(NC2=O)=O)C(C)=C1NC3=CC(C4(CCC4)NCCC5=CC(Cl)=C(C(F)(F)F)C=C5)=CC=C3,49,0.7137570977210999,0.8295570015907288,0.8564,0.7369,False,3.4102454,Success,False,1.0,,
JWJ-01-287,O=C(N(C1=O)C2CCC(NC2=O)=O)C(C)=C1NC3=CC(C4(CCC4)NCCC5=CC(Cl)=C(C(F)(F)F)C=C5)=CC=C3,50,0.7071919441223145,0.8266080021858215,0.8559,0.7311,False,2.6886606,Success,False,1.0,,-19874.848871394992
JWJ-01-287,O=C(N(C1=O)C2CCC(NC2=O)=O)C(C)=C1NC3=CC(C4(CCC4)NCCC5=CC(Cl)=C(C(F)(F)F)C=C5)=CC=C3,51,0.7088192105293274,0.8328347206115723,0.8567,0.7336,False,2.9850059,Success,False,1.0,,-19829.632257312536
JWJ-01-296,O=C(N(C1=O)C2CCC(NC2=O)=O)C=C1NC3=CC(C4(CCC4)NCC(C)(C)C5=CC(Cl)=C(C(F)(F)F)C=C5)=CC=C3,42,0.7465440630912781,0.8342629075050354,0.8568,0.7641,False,2.2336628,Success,False,1.0,,-20586.189407080412
JWJ-01-296,O=C(N(C1=O)C2CCC(NC2=O)=O)C=C1NC3=CC(C4(CCC4)NCC(C)(C)C5=CC(Cl)=C(C(F)(F)F)C=C5)=CC=C3,43,0.7516183853149414,0.8362678289413452,0.8573,0.7685,False,3.1033518,Success,False,1.0,,-20484.869511544704
JWJ-01-296,O=C(N(C1=O)C2CCC(NC2=O)=O)C=C1NC3=CC(C4(CCC4)NCC(C)(C)C5=CC(Cl)=C(C(F)(F)F)C=C5)=CC=C3,44,0.748849630355835,0.8338273167610168,0.8566,0.7658,False,2.8401387,Success,False,1.0,,-20365.59488776326
JWJ-01-296,O=C(N(C1=O)C2CCC(NC2=O)=O)C=C1NC3=CC(C4(CCC4)NCC(C)(C)C5=CC(Cl)=C(C(F)(F)F)C=C5)=CC=C3,45,0.7383056282997131,0.8352256417274475,0.8566,0.7577,False,3.4918828,Success,False,1.0,,-20493.838587790728
JWJ-01-296,O=C(N(C1=O)C2CCC(NC2=O)=O)C=C1NC3=CC(C4(CCC4)NCC(C)(C)C5=CC(Cl)=C(C(F)(F)F)C=C5)=CC=C3,46,0.7447715997695923,0.8371367454528809,0.857,0.7632,False,3.1399715,Success,False,1.0,,-20805.70653232932
JWJ-01-296,O=C(N(C1=O)C2CCC(NC2=O)=O)C=C1NC3=CC(C4(CCC4)NCC(C)(C)C5=CC(Cl)=C(C(F)(F)F)C=C5)=CC=C3,47,0.7388401627540588,0.8415215015411377,0.8574,0.7594,False,3.4573703,Success,False,1.0,,-20333.699572324753
JWJ-01-296,O=C(N(C1=O)C2CCC(NC2=O)=O)C=C1NC3=CC(C4(CCC4)NCC(C)(C)C5=CC(Cl)=C(C(F)(F)F)C=C5)=CC=C3,48,0.7367335557937622,0.8348328471183777,0.856,0.7564,False,3.3574498,Success,False,1.0,,-20359.432277292013
JWJ-01-296,O=C(N(C1=O)C2CCC(NC2=O)=O)C=C1NC3=CC(C4(CCC4)NCC(C)(C)C5=CC(Cl)=C(C(F)(F)F)C=C5)=CC=C3,49,0.7497594952583313,0.835644006729126,0.8569,0.7669,False,3.2001836,Success,False,1.0,,-20548.35581165552
JWJ-01-296,O=C(N(C1=O)C2CCC(NC2=O)=O)C=C1NC3=CC(C4(CCC4)NCC(C)(C)C5=CC(Cl)=C(C(F)(F)F)C=C5)=CC=C3,50,0.7250390648841858,0.8362177610397339,0.8557,0.7473,False,3.045911,Success,False,1.0,,-20261.93028074503
JWJ-01-296,O=C(N(C1=O)C2CCC(NC2=O)=O)C=C1NC3=CC(C4(CCC4)NCC(C)(C)C5=CC(Cl)=C(C(F)(F)F)C=C5)=CC=C3,51,0.7272453904151917,0.8392918109893799,0.8567,0.7497,False,3.0351949,Success,False,1.0,,-20209.826692521572
JWJ-01-297,O=C(N(C1=O)C2CCC(NC2=O)=O)C(C)=C1NC3=CC(C4(CCC4)NCC(C)(C)C5=CC(Cl)=C(C(F)(F)F)C=C5)=CC=C3,42,0.7295089364051819,0.830573320388794,0.8564,0.7497,False,2.99344,Success,False,1.0,,-20068.53742337227
JWJ-01-297,O=C(N(C1=O)C2CCC(NC2=O)=O)C(C)=C1NC3=CC(C4(CCC4)NCC(C)(C)C5=CC(Cl)=C(C(F)(F)F)C=C5)=CC=C3,43,0.7353610396385193,0.8285018801689148,0.8555,0.754,False,2.9270499,Success,False,1.0,,-20396.45918995142
JWJ-01-297,O=C(N(C1=O)C2CCC(NC2=O)=O)C(C)=C1NC3=CC(C4(CCC4)NCC(C)(C)C5=CC(Cl)=C(C(F)(F)F)C=C5)=CC=C3,44,0.738241970539093,0.8304386138916016,0.8556,0.7567,False,3.1094654,Success,False,1.0,,-20662.19407862425
JWJ-01-297,O=C(N(C1=O)C2CCC(NC2=O)=O)C(C)=C1NC3=CC(C4(CCC4)NCC(C)(C)C5=CC(Cl)=C(C(F)(F)F)C=C5)=CC=C3,45,0.7327463626861572,0.8290634155273438,0.8565,0.752,False,3.1027792,Success,False,1.0,,-20207.194061279297
JWJ-01-297,O=C(N(C1=O)C2CCC(NC2=O)=O)C(C)=C1NC3=CC(C4(CCC4)NCC(C)(C)C5=CC(Cl)=C(C(F)(F)F)C=C5)=CC=C3,46,0.7349003553390503,0.832732081413269,0.8562,0.7545,False,2.410357,Success,False,1.0,,-20370.879937708378
JWJ-01-297,O=C(N(C1=O)C2CCC(NC2=O)=O)C(C)=C1NC3=CC(C4(CCC4)NCC(C)(C)C5=CC(Cl)=C(C(F)(F)F)C=C5)=CC=C3,47,0.7394476532936096,0.8274469971656799,0.8563,0.757,False,2.5101779,Success,False,1.0,,-20493.161047518253
JWJ-01-297,O=C(N(C1=O)C2CCC(NC2=O)=O)C(C)=C1NC3=CC(C4(CCC4)NCC(C)(C)C5=CC(Cl)=C(C(F)(F)F)C=C5)=CC=C3,48,0.7160353064537048,0.8277748823165894,0.8549,0.7384,False,2.8650389,Success,False,1.0,,-20433.696611642838
JWJ-01-297,O=C(N(C1=O)C2CCC(NC2=O)=O)C(C)=C1NC3=CC(C4(CCC4)NCC(C)(C)C5=CC(Cl)=C(C(F)(F)F)C=C5)=CC=C3,49,0.7328649163246155,0.8305531740188599,0.8568,0.7524,False,3.0584207,Success,False,1.0,,-20386.975761458278
JWJ-01-297,O=C(N(C1=O)C2CCC(NC2=O)=O)C(C)=C1NC3=CC(C4(CCC4)NCC(C)(C)C5=CC(Cl)=C(C(F)(F)F)C=C5)=CC=C3,50,0.7352595925331116,0.8311237096786499,0.8569,0.7544,False,2.8635983,Success,False,1.0,,-20088.47704643011
JWJ-01-297,O=C(N(C1=O)C2CCC(NC2=O)=O)C(C)=C1NC3=CC(C4(CCC4)NCC(C)(C)C5=CC(Cl)=C(C(F)(F)F)C=C5)=CC=C3,51,0.7413705587387085,0.8306939005851746,0.8563,0.7592,False,3.068076,Success,False,1.0,,-20113.952870488167
JWJ-01-300,O=C(N(C1=O)C2CCC(NC2=O)=O)C=C1NC3=CC(C(CC)(CC)NCCC4=CC(C(F)(F)F)=C(Cl)C=C4)=CC=C3,42,0.717856228351593,0.8458678126335144,0.8596,0.7435,False,2.876519,Success,False,1.0,,-21019.594494879246
JWJ-01-300,O=C(N(C1=O)C2CCC(NC2=O)=O)C=C1NC3=CC(C(CC)(CC)NCCC4=CC(C(F)(F)F)=C(Cl)C=C4)=CC=C3,43,0.7390903830528259,0.8418247103691101,0.8596,0.7596,False,2.970532,Success,False,1.0,,-20354.01384615898
JWJ-01-300,O=C(N(C1=O)C2CCC(NC2=O)=O)C=C1NC3=CC(C(CC)(CC)NCCC4=CC(C(F)(F)F)=C(Cl)C=C4)=CC=C3,44,0.7437734007835388,0.8405882716178894,0.859,0.7631,False,3.3573544,Success,False,1.0,,-19361.530861377716
JWJ-01-300,O=C(N(C1=O)C2CCC(NC2=O)=O)C=C1NC3=CC(C(CC)(CC)NCCC4=CC(C(F)(F)F)=C(Cl)C=C4)=CC=C3,45,0.7424116730690002,0.8371568918228149,0.8591,0.7614,False,2.7855847,Success,False,1.0,,-20339.999758720398
JWJ-01-300,O=C(N(C1=O)C2CCC(NC2=O)=O)C=C1NC3=CC(C(CC)(CC)NCCC4=CC(C(F)(F)F)=C(Cl)C=C4)=CC=C3,46,0.7365652322769165,0.8360828161239624,0.8587,0.7565,False,3.1322126,Success,False,1.0,,-20713.039189249277
JWJ-01-300,O=C(N(C1=O)C2CCC(NC2=O)=O)C=C1NC3=CC(C(CC)(CC)NCCC4=CC(C(F)(F)F)=C(Cl)C=C4)=CC=C3,47,0.750011146068573,0.8422697186470032,0.8599,0.7685,False,3.3310742,Success,False,1.0,,-20265.985417962074
